Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	1401.44
Elapsed Live Time:	1381.67
Start Time:	April 09, 2026, 04:05:01
End Time:	April 09, 2026, 04:28:22
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
644	644.0	246
645	645.0	221
646	646.0	201
647	647.0	202
648	648.0	212
649	649.0	229
650	650.0	220
651	651.0	241
652	652.0	216
653	653.0	232
654	654.0	232
655	655.0	233
656	656.0	194
657	657.0	218
658	658.0	215
659	659.0	215
660	660.0	227
661	661.0	222
662	662.0	229
663	663.0	190
664	664.0	215
665	665.0	200
666	666.0	198
667	667.0	225
668	668.0	177
669	669.0	221
670	670.0	202
671	671.0	210
672	672.0	212
673	673.0	206
674	674.0	210
675	675.0	204
676	676.0	217
677	677.0	197
678	678.0	234
679	679.0	201
680	680.0	242
681	681.0	213
682	682.0	227
683	683.0	219
684	684.0	233
685	685.0	231
686	686.0	213
687	687.0	213
688	688.0	205
689	689.0	218
690	690.0	189
691	691.0	215
692	692.0	215
693	693.0	195
694	694.0	209
695	695.0	197
696	696.0	208
697	697.0	241
698	698.0	167
699	699.0	207
700	700.0	213
701	701.0	202
702	702.0	206
703	703.0	189
704	704.0	214
705	705.0	196
706	706.0	197
707	707.0	219
708	708.0	178
709	709.0	216
710	710.0	222
711	711.0	206
712	712.0	214
713	713.0	215
714	714.0	202
715	715.0	195
716	716.0	203
717	717.0	193
718	718.0	223
719	719.0	211
720	720.0	173
721	721.0	193
722	722.0	218
723	723.0	196
724	724.0	218
725	725.0	197
726	726.0	205
727	727.0	195
728	728.0	178
729	729.0	216
730	730.0	187
731	731.0	194
732	732.0	209
733	733.0	192
734	734.0	191
735	735.0	192
736	736.0	212
737	737.0	200
738	738.0	189
739	739.0	221
740	740.0	198
741	741.0	190
742	742.0	196
743	743.0	195
744	744.0	201
745	745.0	212
746	746.0	193
747	747.0	189
748	748.0	180
749	749.0	200
750	750.0	226
751	751.0	188
752	752.0	205
753	753.0	228
754	754.0	193
755	755.0	196
756	756.0	212
757	757.0	215
758	758.0	222
759	759.0	170
760	760.0	174
761	761.0	199
762	762.0	192
763	763.0	208
764	764.0	173
765	765.0	185
766	766.0	216
767	767.0	201
768	768.0	171
769	769.0	201
770	770.0	203
771	771.0	191
772	772.0	162
773	773.0	202
774	774.0	190
775	775.0	213
776	776.0	184
777	777.0	192
778	778.0	208
779	779.0	207
780	780.0	206
781	781.0	180
782	782.0	193
783	783.0	205
784	784.0	193
785	785.0	192
786	786.0	193
787	787.0	190
788	788.0	168
789	789.0	182
790	790.0	160
791	791.0	185
792	792.0	197
793	793.0	178
794	794.0	186
795	795.0	209
796	796.0	222
797	797.0	188
798	798.0	178
799	799.0	181
800	800.0	182
801	801.0	185
802	802.0	177
803	803.0	182
804	804.0	175
805	805.0	165
806	806.0	195
807	807.0	206
808	808.0	180
809	809.0	177
810	810.0	177
811	811.0	214
812	812.0	176
813	813.0	218
814	814.0	185
815	815.0	207
816	816.0	174
817	817.0	172
818	818.0	189
819	819.0	201
820	820.0	175
821	821.0	184
822	822.0	167
823	823.0	162
824	824.0	182
825	825.0	186
826	826.0	163
827	827.0	153
828	828.0	191
829	829.0	158
830	830.0	186
831	831.0	167
832	832.0	184
833	833.0	190
834	834.0	154
835	835.0	188
836	836.0	169
837	837.0	166
838	838.0	210
839	839.0	221
840	840.0	180
841	841.0	199
842	842.0	185
843	843.0	201
844	844.0	199
845	845.0	164
846	846.0	208
847	847.0	191
848	848.0	195
849	849.0	199
850	850.0	171
851	851.0	189
852	852.0	155
853	853.0	173
854	854.0	182
855	855.0	175
856	856.0	191
857	857.0	183
858	858.0	186
859	859.0	178
860	860.0	183
861	861.0	178
862	862.0	190
863	863.0	197
864	864.0	181
865	865.0	182
866	866.0	199
867	867.0	172
868	868.0	160
869	869.0	179
870	870.0	162
871	871.0	181
872	872.0	174
873	873.0	185
874	874.0	179
875	875.0	178
876	876.0	175
877	877.0	167
878	878.0	189
879	879.0	162
880	880.0	167
881	881.0	175
882	882.0	201
883	883.0	167
884	884.0	184
885	885.0	199
886	886.0	182
887	887.0	187
888	888.0	188
889	889.0	207
890	890.0	168
891	891.0	208
892	892.0	173
893	893.0	174
894	894.0	172
895	895.0	172
896	896.0	178
897	897.0	174
898	898.0	179
899	899.0	153
900	900.0	186
901	901.0	216
902	902.0	172
903	903.0	185
904	904.0	181
905	905.0	187
906	906.0	212
907	907.0	197
908	908.0	183
909	909.0	214
910	910.0	159
911	911.0	170
912	912.0	187
913	913.0	184
914	914.0	164
915	915.0	180
916	916.0	173
917	917.0	165
918	918.0	209
919	919.0	198
920	920.0	175
921	921.0	188
922	922.0	190
923	923.0	182
924	924.0	171
925	925.0	179
926	926.0	169
927	927.0	161
928	928.0	174
929	929.0	200
930	930.0	181
931	931.0	204
932	932.0	177
933	933.0	190
934	934.0	163
935	935.0	200
936	936.0	195
937	937.0	183
938	938.0	175
939	939.0	200
940	940.0	143
941	941.0	190
942	942.0	192
943	943.0	196
944	944.0	166
945	945.0	187
946	946.0	183
947	947.0	182
948	948.0	164
949	949.0	188
950	950.0	194
951	951.0	199
952	952.0	184
953	953.0	199
954	954.0	193
955	955.0	184
956	956.0	187
957	957.0	190
958	958.0	198
959	959.0	170
960	960.0	208
961	961.0	180
962	962.0	186
963	963.0	194
964	964.0	177
965	965.0	181
966	966.0	176
967	967.0	220
968	968.0	177
969	969.0	199
970	970.0	172
971	971.0	184
972	972.0	181
973	973.0	196
974	974.0	175
975	975.0	185
976	976.0	205
977	977.0	197
978	978.0	173
979	979.0	180
980	980.0	178
981	981.0	171
982	982.0	188
983	983.0	197
984	984.0	181
985	985.0	169
986	986.0	198
987	987.0	177
988	988.0	160
989	989.0	163
990	990.0	203
991	991.0	153
992	992.0	179
993	993.0	184
994	994.0	187
995	995.0	176
996	996.0	173
997	997.0	163
998	998.0	155
999	999.0	190
1000	1000.0	165
1001	1001.0	202
1002	1002.0	173
1003	1003.0	178
1004	1004.0	190
1005	1005.0	185
1006	1006.0	168
1007	1007.0	169
1008	1008.0	178
1009	1009.0	193
1010	1010.0	144
1011	1011.0	194
1012	1012.0	170
1013	1013.0	152
1014	1014.0	188
1015	1015.0	174
1016	1016.0	157
1017	1017.0	177
1018	1018.0	168
1019	1019.0	170
1020	1020.0	176
1021	1021.0	161
1022	1022.0	152
1023	1023.0	147
1024	1024.0	182
1025	1025.0	160
1026	1026.0	173
1027	1027.0	154
1028	1028.0	185
1029	1029.0	168
1030	1030.0	175
1031	1031.0	162
1032	1032.0	140
1033	1033.0	174
1034	1034.0	166
1035	1035.0	160
1036	1036.0	151
1037	1037.0	181
1038	1038.0	175
1039	1039.0	145
1040	1040.0	166
1041	1041.0	152
1042	1042.0	149
1043	1043.0	141
1044	1044.0	160
1045	1045.0	152
1046	1046.0	144
1047	1047.0	158
1048	1048.0	168
1049	1049.0	147
1050	1050.0	154
1051	1051.0	168
1052	1052.0	158
1053	1053.0	152
1054	1054.0	149
1055	1055.0	142
1056	1056.0	152
1057	1057.0	157
1058	1058.0	151
1059	1059.0	155
1060	1060.0	174
1061	1061.0	143
1062	1062.0	156
1063	1063.0	166
1064	1064.0	150
1065	1065.0	158
1066	1066.0	127
1067	1067.0	152
1068	1068.0	156
1069	1069.0	157
1070	1070.0	144
1071	1071.0	173
1072	1072.0	156
1073	1073.0	155
1074	1074.0	147
1075	1075.0	138
1076	1076.0	150
1077	1077.0	125
1078	1078.0	127
1079	1079.0	145
1080	1080.0	147
1081	1081.0	152
1082	1082.0	141
1083	1083.0	141
1084	1084.0	183
1085	1085.0	150
1086	1086.0	157
1087	1087.0	144
1088	1088.0	157
1089	1089.0	147
1090	1090.0	142
1091	1091.0	140
1092	1092.0	116
1093	1093.0	136
1094	1094.0	126
1095	1095.0	151
1096	1096.0	145
1097	1097.0	141
1098	1098.0	138
1099	1099.0	166
1100	1100.0	151
1101	1101.0	139
1102	1102.0	132
1103	1103.0	145
1104	1104.0	136
1105	1105.0	164
1106	1106.0	135
1107	1107.0	124
1108	1108.0	143
1109	1109.0	132
1110	1110.0	142
1111	1111.0	149
1112	1112.0	134
1113	1113.0	149
1114	1114.0	157
1115	1115.0	123
1116	1116.0	145
1117	1117.0	161
1118	1118.0	177
1119	1119.0	142
1120	1120.0	121
1121	1121.0	148
1122	1122.0	118
1123	1123.0	158
1124	1124.0	136
1125	1125.0	142
1126	1126.0	136
1127	1127.0	117
1128	1128.0	129
1129	1129.0	127
1130	1130.0	152
1131	1131.0	117
1132	1132.0	146
1133	1133.0	136
1134	1134.0	138
1135	1135.0	147
1136	1136.0	136
1137	1137.0	123
1138	1138.0	129
1139	1139.0	140
1140	1140.0	146
1141	1141.0	137
1142	1142.0	144
1143	1143.0	125
1144	1144.0	135
1145	1145.0	136
1146	1146.0	143
1147	1147.0	137
1148	1148.0	122
1149	1149.0	124
1150	1150.0	132
1151	1151.0	116
1152	1152.0	146
1153	1153.0	141
1154	1154.0	135
1155	1155.0	131
1156	1156.0	131
1157	1157.0	134
1158	1158.0	122
1159	1159.0	119
1160	1160.0	134
1161	1161.0	128
1162	1162.0	105
1163	1163.0	158
1164	1164.0	124
1165	1165.0	142
1166	1166.0	118
1167	1167.0	117
1168	1168.0	113
1169	1169.0	100
1170	1170.0	126
1171	1171.0	137
1172	1172.0	129
1173	1173.0	131
1174	1174.0	128
1175	1175.0	108
1176	1176.0	150
1177	1177.0	141
1178	1178.0	116
1179	1179.0	114
1180	1180.0	120
1181	1181.0	123
1182	1182.0	127
1183	1183.0	122
1184	1184.0	141
1185	1185.0	128
1186	1186.0	122
1187	1187.0	124
1188	1188.0	122
1189	1189.0	127
1190	1190.0	144
1191	1191.0	103
1192	1192.0	99
1193	1193.0	108
1194	1194.0	124
1195	1195.0	120
1196	1196.0	120
1197	1197.0	133
1198	1198.0	107
1199	1199.0	126
1200	1200.0	131
1201	1201.0	106
1202	1202.0	126
1203	1203.0	114
1204	1204.0	108
1205	1205.0	119
1206	1206.0	115
1207	1207.0	112
1208	1208.0	121
1209	1209.0	103
1210	1210.0	125
1211	1211.0	125
1212	1212.0	126
1213	1213.0	110
1214	1214.0	107
1215	1215.0	119
1216	1216.0	134
1217	1217.0	104
1218	1218.0	112
1219	1219.0	124
1220	1220.0	125
1221	1221.0	115
1222	1222.0	123
1223	1223.0	123
1224	1224.0	114
1225	1225.0	126
1226	1226.0	105
1227	1227.0	101
1228	1228.0	91
1229	1229.0	103
1230	1230.0	124
1231	1231.0	119
1232	1232.0	101
1233	1233.0	118
1234	1234.0	120
1235	1235.0	113
1236	1236.0	112
1237	1237.0	106
1238	1238.0	110
1239	1239.0	117
1240	1240.0	111
1241	1241.0	121
1242	1242.0	121
1243	1243.0	99
1244	1244.0	91
1245	1245.0	108
1246	1246.0	104
1247	1247.0	103
1248	1248.0	103
1249	1249.0	106
1250	1250.0	131
1251	1251.0	113
1252	1252.0	104
1253	1253.0	121
1254	1254.0	107
1255	1255.0	107
1256	1256.0	139
1257	1257.0	100
1258	1258.0	113
1259	1259.0	113
1260	1260.0	118
1261	1261.0	110
1262	1262.0	100
1263	1263.0	92
1264	1264.0	92
1265	1265.0	106
1266	1266.0	109
1267	1267.0	94
1268	1268.0	90
1269	1269.0	115
1270	1270.0	117
1271	1271.0	101
1272	1272.0	108
1273	1273.0	101
1274	1274.0	98
1275	1275.0	106
1276	1276.0	115
1277	1277.0	114
1278	1278.0	106
1279	1279.0	88
1280	1280.0	89
1281	1281.0	94
1282	1282.0	91
1283	1283.0	103
1284	1284.0	92
1285	1285.0	91
1286	1286.0	91
1287	1287.0	89
1288	1288.0	99
1289	1289.0	101
1290	1290.0	94
1291	1291.0	99
1292	1292.0	94
1293	1293.0	90
1294	1294.0	91
1295	1295.0	87
1296	1296.0	100
1297	1297.0	88
1298	1298.0	105
1299	1299.0	105
1300	1300.0	84
1301	1301.0	109
1302	1302.0	107
1303	1303.0	91
1304	1304.0	97
1305	1305.0	83
1306	1306.0	82
1307	1307.0	108
1308	1308.0	88
1309	1309.0	94
1310	1310.0	96
1311	1311.0	101
1312	1312.0	92
1313	1313.0	86
1314	1314.0	87
1315	1315.0	95
1316	1316.0	97
1317	1317.0	92
1318	1318.0	94
1319	1319.0	96
1320	1320.0	112
1321	1321.0	89
1322	1322.0	78
1323	1323.0	87
1324	1324.0	88
1325	1325.0	88
1326	1326.0	91
1327	1327.0	114
1328	1328.0	100
1329	1329.0	88
1330	1330.0	87
1331	1331.0	101
1332	1332.0	88
1333	1333.0	83
1334	1334.0	102
1335	1335.0	72
1336	1336.0	69
1337	1337.0	95
1338	1338.0	76
1339	1339.0	104
1340	1340.0	103
1341	1341.0	81
1342	1342.0	86
1343	1343.0	94
1344	1344.0	99
1345	1345.0	90
1346	1346.0	79
1347	1347.0	103
1348	1348.0	82
1349	1349.0	87
1350	1350.0	87
1351	1351.0	93
1352	1352.0	82
1353	1353.0	90
1354	1354.0	97
1355	1355.0	108
1356	1356.0	92
1357	1357.0	80
1358	1358.0	81
1359	1359.0	84
1360	1360.0	84
1361	1361.0	103
1362	1362.0	71
1363	1363.0	91
1364	1364.0	78
1365	1365.0	79
1366	1366.0	95
1367	1367.0	67
1368	1368.0	86
1369	1369.0	85
1370	1370.0	75
1371	1371.0	78
1372	1372.0	97
1373	1373.0	87
1374	1374.0	91
1375	1375.0	79
1376	1376.0	83
1377	1377.0	70
1378	1378.0	87
1379	1379.0	66
1380	1380.0	95
1381	1381.0	85
1382	1382.0	89
1383	1383.0	69
1384	1384.0	71
1385	1385.0	91
1386	1386.0	92
1387	1387.0	95
1388	1388.0	95
1389	1389.0	80
1390	1390.0	82
1391	1391.0	82
1392	1392.0	87
1393	1393.0	72
1394	1394.0	81
1395	1395.0	94
1396	1396.0	89
1397	1397.0	67
1398	1398.0	81
1399	1399.0	88
1400	1400.0	82
1401	1401.0	79
1402	1402.0	90
1403	1403.0	94
1404	1404.0	84
1405	1405.0	83
1406	1406.0	86
1407	1407.0	91
1408	1408.0	69
1409	1409.0	79
1410	1410.0	78
1411	1411.0	65
1412	1412.0	98
1413	1413.0	106
1414	1414.0	61
1415	1415.0	69
1416	1416.0	80
1417	1417.0	81
1418	1418.0	59
1419	1419.0	93
1420	1420.0	82
1421	1421.0	84
1422	1422.0	77
1423	1423.0	88
1424	1424.0	83
1425	1425.0	83
1426	1426.0	64
1427	1427.0	72
1428	1428.0	91
1429	1429.0	74
1430	1430.0	78
1431	1431.0	74
1432	1432.0	70
1433	1433.0	72
1434	1434.0	75
1435	1435.0	57
1436	1436.0	73
1437	1437.0	66
1438	1438.0	78
1439	1439.0	80
1440	1440.0	63
1441	1441.0	82
1442	1442.0	84
1443	1443.0	86
1444	1444.0	88
1445	1445.0	106
1446	1446.0	64
1447	1447.0	71
1448	1448.0	82
1449	1449.0	76
1450	1450.0	73
1451	1451.0	76
1452	1452.0	67
1453	1453.0	92
1454	1454.0	83
1455	1455.0	76
1456	1456.0	74
1457	1457.0	71
1458	1458.0	96
1459	1459.0	92
1460	1460.0	74
1461	1461.0	69
1462	1462.0	76
1463	1463.0	86
1464	1464.0	74
1465	1465.0	82
1466	1466.0	78
1467	1467.0	80
1468	1468.0	75
1469	1469.0	68
1470	1470.0	64
1471	1471.0	66
1472	1472.0	76
1473	1473.0	65
1474	1474.0	82
1475	1475.0	62
1476	1476.0	77
1477	1477.0	80
1478	1478.0	76
1479	1479.0	64
1480	1480.0	70
1481	1481.0	78
1482	1482.0	76
1483	1483.0	79
1484	1484.0	63
1485	1485.0	99
1486	1486.0	85
1487	1487.0	66
1488	1488.0	75
1489	1489.0	76
1490	1490.0	69
1491	1491.0	79
1492	1492.0	91
1493	1493.0	77
1494	1494.0	72
1495	1495.0	83
1496	1496.0	84
1497	1497.0	68
1498	1498.0	70
1499	1499.0	80
1500	1500.0	62
1501	1501.0	76
1502	1502.0	60
1503	1503.0	77
1504	1504.0	70
1505	1505.0	77
1506	1506.0	74
1507	1507.0	65
1508	1508.0	77
1509	1509.0	81
1510	1510.0	60
1511	1511.0	60
1512	1512.0	73
1513	1513.0	75
1514	1514.0	75
1515	1515.0	68
1516	1516.0	82
1517	1517.0	86
1518	1518.0	69
1519	1519.0	60
1520	1520.0	79
1521	1521.0	64
1522	1522.0	59
1523	1523.0	63
1524	1524.0	72
1525	1525.0	71
1526	1526.0	61
1527	1527.0	72
1528	1528.0	73
1529	1529.0	69
1530	1530.0	77
1531	1531.0	58
1532	1532.0	51
